WigleWifi-1.4,appRelease=2.53,model=D1-Mini-Pro,release=0.0.0,device=NetDash,display=SSD1306,board=ESP8266,brand=Wemos
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:34:42,4,-76,33.887698,-118.029581,17.8,74,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:34:42,4,-76,33.887698,-118.029581,17.8,74,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,4,-78,33.887698,-118.029581,17.8,74,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,6,-72,33.887698,-118.029581,17.8,74,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,6,-73,33.887698,-118.029581,17.8,74,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,D8:38:FC:08:5C:88,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,7,-88,33.887698,-118.029581,17.8,74,WIFI
D8:38:FC:C8:5C:88,DWW-SFS,[WEP][ESS],2023-3-5 2:34:42,7,-88,33.887698,-118.029581,17.8,74,WIFI
D8:38:FC:48:60:29,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,1,-93,33.887698,-118.029581,17.8,74,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,11,-83,33.887698,-118.029581,17.8,74,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,11,-85,33.887698,-118.029581,17.8,74,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,11,-87,33.887698,-118.029581,17.8,74,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,11,-90,33.887698,-118.029581,17.8,74,WIFI
D8:38:FC:0A:2A:08,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,11,-89,33.887698,-118.029581,17.8,74,WIFI
D8:38:FC:4A:2A:08,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,11,-91,33.887698,-118.029581,17.8,74,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:42,1,-89,33.887698,-118.029581,17.8,74,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,1,-74,33.887698,-118.029583,17.8,74,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:34:49,1,-74,33.887698,-118.029583,17.8,74,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,1,-79,33.887698,-118.029583,17.8,74,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,1,-74,33.887698,-118.029583,17.8,74,WIFI
8A:5A:85:1F:F0:0C,Jolie5130,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,1,-89,33.887698,-118.029583,17.8,74,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,1,-80,33.887698,-118.029583,17.8,74,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,2,-78,33.887698,-118.029583,17.8,74,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,1,-87,33.887698,-118.029583,17.8,74,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,4,-80,33.887698,-118.029583,17.8,74,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,4,-78,33.887698,-118.029583,17.8,74,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,4,-79,33.887698,-118.029583,17.8,74,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:34:49,4,-79,33.887698,-118.029583,17.8,74,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:34:49,4,-79,33.887698,-118.029583,17.8,74,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,4,-79,33.887698,-118.029583,17.8,74,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:34:49,1,-72,33.887698,-118.029583,17.8,74,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,6,-84,33.887698,-118.029583,17.8,74,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,6,-67,33.887698,-118.029583,17.8,74,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,6,-73,33.887698,-118.029583,17.8,74,WIFI
D8:38:FC:08:5C:88,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,7,-89,33.887698,-118.029583,17.8,74,WIFI
D8:38:FC:08:5C:89,DWW-BC,[WEP][ESS],2023-3-5 2:34:49,7,-89,33.887698,-118.029583,17.8,74,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,1,-92,33.887698,-118.029583,17.8,74,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,11,-83,33.887698,-118.029583,17.8,74,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,11,-87,33.887698,-118.029583,17.8,74,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,11,-87,33.887698,-118.029583,17.8,74,WIFI
48:4E:FC:48:72:12,Frontier5184,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:49,11,-92,33.887698,-118.029583,17.8,74,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:34:52,1,-71,33.887697,-118.029583,18.0,74,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,1,-80,33.887697,-118.029583,18.0,74,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,1,-70,33.887697,-118.029583,18.0,74,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,1,-71,33.887697,-118.029583,18.0,74,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:34:52,1,-71,33.887697,-118.029583,18.0,74,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,1,-77,33.887697,-118.029583,18.0,74,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,1,-86,33.887697,-118.029583,18.0,74,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,2,-82,33.887697,-118.029583,18.0,74,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,6,-83,33.887697,-118.029583,18.0,74,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,6,-67,33.887697,-118.029583,18.0,74,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,6,-88,33.887697,-118.029583,18.0,74,WIFI
D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,7,-84,33.887697,-118.029583,18.0,74,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,7,-80,33.887697,-118.029583,18.0,74,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,7,-83,33.887697,-118.029583,18.0,74,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:34:52,7,-83,33.887697,-118.029583,18.0,74,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:34:52,7,-82,33.887697,-118.029583,18.0,74,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,7,-80,33.887697,-118.029583,18.0,74,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,9,-87,33.887697,-118.029583,18.0,74,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,1,-90,33.887697,-118.029583,18.0,74,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,1,-90,33.887697,-118.029583,18.0,74,WIFI
54:21:60:14:79:5D,Alula14795C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,1,-88,33.887697,-118.029583,18.0,74,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,11,-83,33.887697,-118.029583,18.0,74,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,11,-85,33.887697,-118.029583,18.0,74,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,11,-88,33.887697,-118.029583,18.0,74,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:52,11,-89,33.887697,-118.029583,18.0,74,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:34:55,1,-72,33.887697,-118.029583,17.9,74,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-72,33.887697,-118.029583,17.9,74,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-72,33.887697,-118.029583,17.9,74,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-77,33.887697,-118.029583,17.9,74,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-90,33.887697,-118.029583,17.9,74,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:34:55,1,-72,33.887697,-118.029583,17.9,74,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-87,33.887697,-118.029583,17.9,74,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,2,-81,33.887697,-118.029583,17.9,74,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-81,33.887697,-118.029583,17.9,74,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,4,-78,33.887697,-118.029583,17.9,74,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,4,-77,33.887697,-118.029583,17.9,74,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,4,-79,33.887697,-118.029583,17.9,74,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:34:55,4,-79,33.887697,-118.029583,17.9,74,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:34:55,4,-77,33.887697,-118.029583,17.9,74,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,4,-79,33.887697,-118.029583,17.9,74,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,6,-83,33.887697,-118.029583,17.9,74,WIFI
00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,6,-88,33.887697,-118.029583,17.9,74,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,6,-75,33.887697,-118.029583,17.9,74,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,6,-73,33.887697,-118.029583,17.9,74,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-82,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-81,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-82,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:34:55,7,-82,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:34:55,7,-83,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-81,33.887697,-118.029583,17.9,74,WIFI
E0:CB:BC:91:55:B2,Starbucks WiFi,[ESS],2023-3-5 2:34:55,11,-86,33.887697,-118.029583,17.9,74,WIFI
EE:CB:BC:91:55:B2,sip,[ESS],2023-3-5 2:34:55,11,-87,33.887697,-118.029583,17.9,74,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,11,-93,33.887697,-118.029583,17.9,74,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,11,-87,33.887697,-118.029583,17.9,74,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,11,-84,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:4A:2A:09,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,11,-92,33.887697,-118.029583,17.9,74,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:34:55,1,-71,33.887697,-118.029583,17.9,74,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-77,33.887697,-118.029583,17.9,74,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-79,33.887697,-118.029583,17.9,74,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-85,33.887697,-118.029583,17.9,74,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,2,-85,33.887697,-118.029583,17.9,74,WIFI
D4:BD:4F:5F:A8:88,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,4,-92,33.887697,-118.029583,17.9,74,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,6,-85,33.887697,-118.029583,17.9,74,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,6,-75,33.887697,-118.029583,17.9,74,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,6,-71,33.887697,-118.029583,17.9,74,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,6,-88,33.887697,-118.029583,17.9,74,WIFI
42:23:43:8C:D4:CD,DIRECT-cd-HP M148f LaserJet,D8:38:FC:08:5C:88,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-89,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:88:5C:88,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-88,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:C8:5C:88,DWW-SFS,[WEP][ESS],2023-3-5 2:34:55,7,-81,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-83,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-84,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-80,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:34:55,7,-83,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:34:55,7,-83,33.887697,-118.029583,17.9,74,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,7,-81,33.887697,-118.029583,17.9,74,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-72,33.887697,-118.029583,17.9,74,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,9,-83,33.887697,-118.029583,17.9,74,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:34:55,1,-72,33.887697,-118.029583,17.9,74,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,1,-72,33.887697,-118.029583,17.9,74,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:34:55,11,-84,33.887697,-118.029583,17.9,74,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:35:2,1,-70,33.887697,-118.029584,17.9,74,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,1,-70,33.887697,-118.029584,17.9,74,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,1,-71,33.887697,-118.029584,17.9,74,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:35:2,1,-70,33.887697,-118.029584,17.9,74,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,1,-81,33.887697,-118.029584,17.9,74,WIFI
D8:38:FC:08:60:28,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,1,-92,33.887697,-118.029584,17.9,74,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,2,-80,33.887697,-118.029584,17.9,74,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,1,-87,33.887697,-118.029584,17.9,74,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,4,-79,33.887697,-118.029584,17.9,74,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:35:2,4,-79,33.887697,-118.029584,17.9,74,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:35:2,4,-80,33.887697,-118.029584,17.9,74,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,4,-79,33.887697,-118.029584,17.9,74,WIFI
9C:AD:97:13:4D:A6,HP-Print-a6-LaserJet 200 color,B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,6,-75,33.887697,-118.029584,17.9,74,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,6,-74,33.887697,-118.029584,17.9,74,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,42:23:43:8C:D4:CD,DIRECT-cd-HP M148f LaserJet,D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,7,-83,33.887697,-118.029584,17.9,74,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,1,-77,33.887697,-118.029584,17.9,74,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,1,-89,33.887697,-118.029584,17.9,74,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,1,-91,33.887697,-118.029584,17.9,74,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,9,-82,33.887697,-118.029584,17.9,74,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,11,-85,33.887697,-118.029584,17.9,74,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,11,-87,33.887697,-118.029584,17.9,74,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,11,-84,33.887697,-118.029584,17.9,74,WIFI
AC:E2:D3:8E:6A:3F,DIRECT-3E-HP OfficeJet Pro 6970,D8:38:FC:4A:2A:08,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,11,-89,33.887697,-118.029584,17.9,74,WIFI
D8:38:FC:8A:2A:08,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,11,-89,33.887697,-118.029584,17.9,74,WIFI
D8:38:FC:CA:2A:08,DWW-SFS,[WEP][ESS],2023-3-5 2:35:2,11,-89,33.887697,-118.029584,17.9,74,WIFI
D8:38:FC:0A:2A:09,DWW-BC,[WEP][ESS],2023-3-5 2:35:2,11,-86,33.887697,-118.029584,17.9,74,WIFI
D8:38:FC:4A:2A:09,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:2,11,-87,33.887697,-118.029584,17.9,74,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-76,33.887696,-118.029584,17.8,71,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-86,33.887696,-118.029584,17.8,71,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:35:5,1,-73,33.887696,-118.029584,17.8,71,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-73,33.887696,-118.029584,17.8,71,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:35:5,1,-73,33.887696,-118.029584,17.8,71,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,2,-84,33.887696,-118.029584,17.8,71,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-93,33.887696,-118.029584,17.8,71,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-74,33.887696,-118.029584,17.8,71,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:35:5,1,-92,33.887696,-118.029584,17.8,71,WIFI
