WigleWifi-1.4,appRelease=2.53,model=D1-Mini-Pro,release=0.0.0,device=NetDash,display=SSD1306,board=ESP8266,brand=Wemos
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:25:36,7,-81,33.887706,-118.029570,27.5,90,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:36,7,-82,33.887706,-118.029570,27.5,90,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:36,1,-84,33.887706,-118.029570,27.5,90,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:36,11,-83,33.887706,-118.029570,27.5,90,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:36,11,-86,33.887706,-118.029570,27.5,90,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:36,11,-86,33.887706,-118.029570,27.5,90,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:36,11,-88,33.887706,-118.029570,27.5,90,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:36,11,-86,33.887706,-118.029570,27.5,90,WIFI
E6:CB:BC:91:55:B2,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:36,11,-83,33.887706,-118.029570,27.5,90,WIFI
EE:CB:BC:91:55:B2,sip,[ESS],2023-3-5 2:25:36,11,-84,33.887706,-118.029570,27.5,90,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:25:39,1,-75,33.887709,-118.029578,22.7,98,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-75,33.887709,-118.029578,22.7,98,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-75,33.887709,-118.029578,22.7,98,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:25:39,1,-74,33.887709,-118.029578,22.7,98,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-81,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:C8:60:28,DWW-SFS,[WEP][ESS],2023-3-5 2:25:39,1,-90,33.887709,-118.029578,22.7,98,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,2,-85,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:88:39:28,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-91,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-83,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-83,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-83,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:25:39,4,-85,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:25:39,4,-82,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-79,33.887709,-118.029578,22.7,98,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-93,33.887709,-118.029578,22.7,98,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,6,-69,33.887709,-118.029578,22.7,98,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,6,-75,33.887709,-118.029578,22.7,98,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,D8:38:FC:08:60:29,DWW-BC,[WEP][ESS],2023-3-5 2:25:39,1,-89,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:48:60:29,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-90,33.887709,-118.029578,22.7,98,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-87,33.887709,-118.029578,22.7,98,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-91,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:88:60:28,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-89,33.887709,-118.029578,22.7,98,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-81,33.887709,-118.029578,22.7,98,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,11,-85,33.887709,-118.029578,22.7,98,WIFI
84:BB:69:B4:75:E2,Frontier5120,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,11,-90,33.887709,-118.029578,22.7,98,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,11,-89,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:0A:2A:08,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,11,-86,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:8A:2A:08,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,11,-81,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:CA:2A:08,DWW-SFS,[WEP][ESS],2023-3-5 2:25:39,11,-87,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:48:60:28,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-90,33.887709,-118.029578,22.7,98,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-78,33.887709,-118.029578,22.7,98,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-90,33.887709,-118.029578,22.7,98,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-87,33.887709,-118.029578,22.7,98,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:25:39,1,-73,33.887709,-118.029578,22.7,98,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-73,33.887709,-118.029578,22.7,98,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-74,33.887709,-118.029578,22.7,98,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:25:39,1,-73,33.887709,-118.029578,22.7,98,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-83,33.887709,-118.029578,22.7,98,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,2,-87,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:08:5C:F8,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-89,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:48:5C:F8,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-89,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:88:5C:F8,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-89,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:C8:5C:F8,DWW-SFS,[WEP][ESS],2023-3-5 2:25:39,4,-90,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:08:5C:F9,DWW-BC,[WEP][ESS],2023-3-5 2:25:39,4,-90,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:48:5C:F9,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-90,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-87,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-85,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-85,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:25:39,4,-87,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:25:39,4,-86,33.887709,-118.029578,22.7,98,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,4,-84,33.887709,-118.029578,22.7,98,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,6,-86,33.887709,-118.029578,22.7,98,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,6,-70,33.887709,-118.029578,22.7,98,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,6,-75,33.887709,-118.029578,22.7,98,WIFI
68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,D8:38:FC:88:60:28,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-88,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:08:60:29,DWW-BC,[WEP][ESS],2023-3-5 2:25:39,1,-89,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:48:60:29,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-90,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,7,-84,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:25:39,7,-82,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:25:39,7,-80,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,7,-81,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:08:60:28,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-88,33.887709,-118.029578,22.7,98,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-90,33.887709,-118.029578,22.7,98,WIFI
D8:38:FC:48:60:28,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-89,33.887709,-118.029578,22.7,98,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,11,-87,33.887709,-118.029578,22.7,98,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,11,-83,33.887709,-118.029578,22.7,98,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,11,-90,33.887709,-118.029578,22.7,98,WIFI
0C:F4:D5:9B:74:78,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:39,1,-93,33.887709,-118.029578,22.7,98,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,1,-82,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:08:60:28,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,1,-93,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:88:60:28,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,1,-92,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:48:60:29,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,1,-95,33.887709,-118.029588,22.7,98,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:25:46,1,-75,33.887709,-118.029588,22.7,98,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,1,-75,33.887709,-118.029588,22.7,98,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,1,-76,33.887709,-118.029588,22.7,98,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:25:46,1,-75,33.887709,-118.029588,22.7,98,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,2,-80,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:08:5C:F8,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,4,-93,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:48:5C:F8,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,4,-91,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:88:5C:F8,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,4,-89,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:C8:5C:F8,DWW-SFS,[WEP][ESS],2023-3-5 2:25:46,4,-90,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:08:5C:F9,DWW-BC,[WEP][ESS],2023-3-5 2:25:46,4,-90,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:48:5C:F9,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,4,-90,33.887709,-118.029588,22.7,98,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,6,-84,33.887709,-118.029588,22.7,98,WIFI
00:30:44:62:91:D7,KIMSBY HOUSE 2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,6,-92,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:0A:7E:98,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,7,-83,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:4A:7E:98,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,7,-82,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:8A:7E:98,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,7,-82,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:CA:7E:98,DWW-SFS,[WEP][ESS],2023-3-5 2:25:46,7,-83,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:0A:7E:99,DWW-BC,[WEP][ESS],2023-3-5 2:25:46,7,-82,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:4A:7E:99,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,7,-80,33.887709,-118.029588,22.7,98,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,1,-82,33.887709,-118.029588,22.7,98,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,11,-82,33.887709,-118.029588,22.7,98,WIFI
38:4C:90:90:82:C0,DG1670AC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,11,-88,33.887709,-118.029588,22.7,98,WIFI
E0:CB:BC:91:55:B2,Starbucks WiFi,[ESS],2023-3-5 2:25:46,11,-85,33.887709,-118.029588,22.7,98,WIFI
E6:CB:BC:91:55:B2,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,11,-84,33.887709,-118.029588,22.7,98,WIFI
EA:CB:BC:91:55:B2,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,11,-84,33.887709,-118.029588,22.7,98,WIFI
EE:CB:BC:91:55:B2,sip,[ESS],2023-3-5 2:25:46,11,-84,33.887709,-118.029588,22.7,98,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:46,1,-91,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:C8:60:28,DWW-SFS,[WEP][ESS],2023-3-5 2:25:46,1,-91,33.887709,-118.029588,22.7,98,WIFI
D8:38:FC:08:60:29,DWW-BC,[WEP][ESS],2023-3-5 2:25:46,1,-91,33.887709,-118.029588,22.7,98,WIFI
E0:CB:BC:91:97:63,Starbucks WiFi,[ESS],2023-3-5 2:25:49,1,-72,33.887707,-118.029589,18.7,86,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-73,33.887707,-118.029589,18.7,86,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-72,33.887707,-118.029589,18.7,86,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:25:49,1,-73,33.887707,-118.029589,18.7,86,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-82,33.887707,-118.029589,18.7,86,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-93,33.887707,-118.029589,18.7,86,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,2,-78,33.887707,-118.029589,18.7,86,WIFI
0C:F4:D5:5B:74:79,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-90,33.887707,-118.029589,18.7,86,WIFI
E8:1D:A8:3D:8B:58,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,4,-82,33.887707,-118.029589,18.7,86,WIFI
E8:1D:A8:7D:8B:58,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,4,-81,33.887707,-118.029589,18.7,86,WIFI
E8:1D:A8:BD:8B:58,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,4,-82,33.887707,-118.029589,18.7,86,WIFI
E8:1D:A8:FD:8B:58,DWW-SFS,[WEP][ESS],2023-3-5 2:25:49,4,-81,33.887707,-118.029589,18.7,86,WIFI
E8:1D:A8:3D:8B:59,DWW-BC,[WEP][ESS],2023-3-5 2:25:49,4,-82,33.887707,-118.029589,18.7,86,WIFI
E8:1D:A8:7D:8B:59,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,4,-80,33.887707,-118.029589,18.7,86,WIFI
00:04:F3:1A:96:80,xbee-0004F31A9680,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,6,-82,33.887707,-118.029589,18.7,86,WIFI
84:A0:6E:CA:13:16,Affluent-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,6,-67,33.887707,-118.029589,18.7,86,WIFI
D8:0D:17:C5:5C:0E,TP-LINK_Smart Plug_5C0E,68:FF:7B:72:94:04,TP-LINK_Smart Plug_9404,B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,6,-77,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:08:5C:88,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,7,-87,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:88:5C:88,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,7,-87,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:08:60:28,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-89,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:C8:60:28,DWW-SFS,[WEP][ESS],2023-3-5 2:25:49,1,-90,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:08:60:29,DWW-BC,[WEP][ESS],2023-3-5 2:25:49,1,-88,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:48:60:29,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-88,33.887707,-118.029589,18.7,86,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-78,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:88:60:28,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-89,33.887707,-118.029589,18.7,86,WIFI
E6:CB:BC:91:55:B2,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,11,-84,33.887707,-118.029589,18.7,86,WIFI
A8:97:CD:CA:61:80,Frontier0576,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,11,-89,33.887707,-118.029589,18.7,86,WIFI
0E:8D:9B:DF:BA:91,MVP-West Employee,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,11,-84,33.887707,-118.029589,18.7,86,WIFI
0E:8D:9B:DF:BA:92,MVP-West Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,11,-89,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:0A:2A:08,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,11,-89,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:CA:2A:08,DWW-SFS,[WEP][ESS],2023-3-5 2:25:49,11,-89,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:0A:2A:09,DWW-BC,[WEP][ESS],2023-3-5 2:25:49,11,-90,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:4A:2A:09,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,11,-89,33.887707,-118.029589,18.7,86,WIFI
E6:CB:BC:91:97:63,smll,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-72,33.887707,-118.029589,18.7,86,WIFI
EA:CB:BC:91:97:63,notes,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-72,33.887707,-118.029589,18.7,86,WIFI
EE:CB:BC:91:97:63,sip,[ESS],2023-3-5 2:25:49,1,-72,33.887707,-118.029589,18.7,86,WIFI
04:18:D6:C2:29:AF,DWW-IT-WiFi-Extender,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-83,33.887707,-118.029589,18.7,86,WIFI
B0:39:56:A7:00:DD,Frontier8212,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-90,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:08:60:28,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-93,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:08:60:29,DWW-BC,[WEP][ESS],2023-3-5 2:25:49,1,-90,33.887707,-118.029589,18.7,86,WIFI
4C:AB:F8:0C:DF:7A,Verizon_9KFYY4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-88,33.887707,-118.029589,18.7,86,WIFI
52:AB:F8:0C:DF:7A,Verizon_9KFYY4_Guest,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-89,33.887707,-118.029589,18.7,86,WIFI
E8:48:B8:10:DC:34,TP-Link_DC34,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,2,-86,33.887707,-118.029589,18.7,86,WIFI
30:23:03:B8:EE:72,CACTUS_2.4GHz,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,4,-92,33.887707,-118.029589,18.7,86,WIFI
32:23:03:B8:EE:72,Cactus-Guest 2.4,[ESS],2023-3-5 2:25:49,4,-90,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:08:5C:F8,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,4,-87,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:C8:5C:F8,DWW-SFS,[WEP][ESS],2023-3-5 2:25:49,4,-87,33.887707,-118.029589,18.7,86,WIFI
D8:38:FC:48:5C:F9,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,4,-88,33.887707,-118.029589,18.7,86,WIFI
00:80:AE:C0:83:81,hug2g843283,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:25:49,1,-78,33.887707,-118.029589,18.7,86,WIFI
