WigleWifi-1.4,appRelease=2.53,model=D1-Mini-Pro,release=0.0.0,device=NetDash,display=SSD1306,board=ESP8266,brand=Wemos
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
74:DA:88:0E:66:2B,ATT8KcX7DL_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:0,6,-92,33.876311,-117.997446,30.5,131,WIFI
1C:B9:C4:7B:B5:63,Recover.Me-3BB560,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:0,7,-83,33.876311,-117.997446,30.5,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,1,-76,33.876311,-117.997447,30.7,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,1,-94,33.876311,-117.997447,30.7,131,WIFI
2C:00:AB:46:87:E0,qwertyuiop,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,2,-93,33.876311,-117.997447,30.7,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,4,-91,33.876311,-117.997447,30.7,131,WIFI
C8:52:61:90:B5:B0,ATT38fX4TA,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,5,-92,33.876311,-117.997447,30.7,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,6,-52,33.876311,-117.997447,30.7,131,WIFI
F8:7B:8C:05:55:26,Amped_Wireless,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,1,-93,33.876311,-117.997447,30.7,131,WIFI
14:91:82:80:FE:CD,SETO7821,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,9,-88,33.876311,-117.997447,30.7,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,1,-75,33.876311,-117.997447,30.7,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,1,-93,33.876311,-117.997447,30.7,131,WIFI
2C:00:AB:46:87:E0,qwertyuiop,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,2,-88,33.876311,-117.997447,30.7,131,WIFI
F8:7B:8C:05:55:26,Amped_Wireless,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,1,-91,33.876311,-117.997447,30.7,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,4,-88,33.876311,-117.997447,30.7,131,WIFI
10:0C:6B:DB:CC:3B,Sensa Health BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,4,-92,33.876311,-117.997447,30.7,131,WIFI
E4:F7:5B:C0:43:F0,ATTwIv8NuI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,5,-86,33.876311,-117.997447,30.7,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,6,-53,33.876311,-117.997447,30.7,131,WIFI
1C:B9:C4:7B:B5:63,Recover.Me-3BB560,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:3,7,-85,33.876311,-117.997447,30.7,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,1,-73,33.876310,-117.997447,30.7,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,1,-95,33.876310,-117.997447,30.7,131,WIFI
2C:00:AB:46:87:E0,qwertyuiop,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,2,-91,33.876310,-117.997447,30.7,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,4,-89,33.876310,-117.997447,30.7,131,WIFI
E4:F7:5B:C0:43:F0,ATTwIv8NuI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,5,-89,33.876310,-117.997447,30.7,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,6,-52,33.876310,-117.997447,30.7,131,WIFI
74:DA:88:0E:66:2B,ATT8KcX7DL_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,6,-92,33.876310,-117.997447,30.7,131,WIFI
F8:A0:97:54:22:50,ATTbneUZ3A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,1,-92,33.876310,-117.997447,30.7,131,WIFI
1C:B9:C4:7B:B5:63,Recover.Me-3BB560,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,7,-92,33.876310,-117.997447,30.7,131,WIFI
6C:4B:B4:02:62:34,Han,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,11,-94,33.876310,-117.997447,30.7,131,WIFI
F8:7B:8C:05:55:26,Amped_Wireless,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,1,-93,33.876310,-117.997447,30.7,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,1,-76,33.876310,-117.997447,30.7,131,WIFI
2C:00:AB:46:87:E0,qwertyuiop,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,2,-90,33.876310,-117.997447,30.7,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,4,-90,33.876310,-117.997447,30.7,131,WIFI
E4:F7:5B:C0:43:F0,ATTwIv8NuI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,5,-90,33.876310,-117.997447,30.7,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,6,-54,33.876310,-117.997447,30.7,131,WIFI
74:DA:88:0E:66:2B,ATT8KcX7DL_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,6,-90,33.876310,-117.997447,30.7,131,WIFI
1C:B9:C4:7B:B5:63,Recover.Me-3BB560,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,7,-85,33.876310,-117.997447,30.7,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:6,1,-92,33.876310,-117.997447,30.7,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:14,1,-75,33.876309,-117.997444,30.2,131,WIFI
10:0C:6B:DB:CC:3B,Sensa Health BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:14,4,-89,33.876309,-117.997444,30.2,131,WIFI
C8:52:61:90:B5:B0,ATT38fX4TA,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:14,5,-88,33.876309,-117.997444,30.2,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:14,6,-54,33.876309,-117.997444,30.2,131,WIFI
1C:B9:C4:7B:B5:63,Recover.Me-3BB560,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:14,7,-89,33.876309,-117.997444,30.2,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:14,1,-94,33.876309,-117.997444,30.2,131,WIFI
14:91:82:80:FE:CD,SETO7821,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:14,9,-86,33.876309,-117.997444,30.2,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:17,1,-77,33.876310,-117.997444,30.3,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:17,1,-92,33.876310,-117.997444,30.3,131,WIFI
2C:00:AB:46:87:E0,qwertyuiop,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:17,2,-90,33.876310,-117.997444,30.3,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:17,4,-89,33.876310,-117.997444,30.3,131,WIFI
C8:52:61:90:B5:B0,ATT38fX4TA,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:17,5,-93,33.876310,-117.997444,30.3,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:17,6,-56,33.876310,-117.997444,30.3,131,WIFI
14:91:82:80:FE:CD,SETO7821,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:17,9,-87,33.876310,-117.997444,30.3,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,1,-76,33.876310,-117.997445,30.3,131,WIFI
2C:00:AB:46:87:E0,qwertyuiop,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,2,-89,33.876310,-117.997445,30.3,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,1,-92,33.876310,-117.997445,30.3,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,4,-89,33.876310,-117.997445,30.3,131,WIFI
16:0C:6B:DD:21:19,Sensa Health BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,4,-94,33.876310,-117.997445,30.3,131,WIFI
E4:F7:5B:C0:43:F0,ATTwIv8NuI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,5,-92,33.876310,-117.997445,30.3,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,6,-53,33.876310,-117.997445,30.3,131,WIFI
74:DA:88:0E:66:2B,ATT8KcX7DL_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,6,-92,33.876310,-117.997445,30.3,131,WIFI
6C:4B:B4:02:62:34,Han,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,11,-92,33.876310,-117.997445,30.3,131,WIFI
2C:00:AB:46:87:E0,qwertyuiop,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,2,-91,33.876310,-117.997445,30.6,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,4,-90,33.876310,-117.997445,30.6,131,WIFI
C8:52:61:90:B5:B0,ATT38fX4TA,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,5,-92,33.876310,-117.997445,30.6,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,6,-53,33.876310,-117.997445,30.6,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,1,-76,33.876310,-117.997445,30.6,131,WIFI
14:91:82:80:FE:CD,SETO7821,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,9,-87,33.876310,-117.997445,30.6,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,1,-93,33.876310,-117.997445,30.6,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,1,-76,33.876310,-117.997445,30.6,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,1,-91,33.876310,-117.997445,30.6,131,WIFI
2C:00:AB:46:87:E0,qwertyuiop,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,2,-91,33.876310,-117.997445,30.6,131,WIFI
10:0C:6B:DB:CC:3B,Sensa Health BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,4,-89,33.876310,-117.997445,30.6,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,4,-90,33.876310,-117.997445,30.6,131,WIFI
C8:52:61:90:B5:B0,ATT38fX4TA,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,5,-91,33.876310,-117.997445,30.6,131,WIFI
E4:F7:5B:C0:43:F0,ATTwIv8NuI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,5,-94,33.876310,-117.997445,30.6,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,6,-53,33.876310,-117.997445,30.6,131,WIFI
74:DA:88:0E:66:2B,ATT8KcX7DL_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:20,6,-90,33.876310,-117.997445,30.6,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:28,1,-75,33.876310,-117.997437,28.9,131,WIFI
E4:F7:5B:95:8B:C0,ATTzfFDpEa,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:28,1,-93,33.876310,-117.997437,28.9,131,WIFI
10:0C:6B:DB:CC:3B,Sensa Health BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:28,4,-89,33.876310,-117.997437,28.9,131,WIFI
C8:52:61:90:B5:B0,ATT38fX4TA,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:28,5,-92,33.876310,-117.997437,28.9,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:28,6,-53,33.876310,-117.997437,28.9,131,WIFI
1C:B9:C4:7B:B5:63,Recover.Me-3BB560,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:28,7,-88,33.876310,-117.997437,28.9,131,WIFI
14:91:82:80:FE:CD,SETO7821,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:28,9,-89,33.876310,-117.997437,28.9,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:31,1,-77,33.876309,-117.997435,28.4,131,WIFI
2C:00:AB:46:87:E0,qwertyuiop,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:31,2,-89,33.876309,-117.997435,28.4,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:31,4,-92,33.876309,-117.997435,28.4,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:31,6,-54,33.876309,-117.997435,28.4,131,WIFI
74:DA:88:0E:66:2B,ATT8KcX7DL_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:31,6,-90,33.876309,-117.997435,28.4,131,WIFI
8C:5A:25:DB:CB:00,Allstate,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:31,6,-94,33.876309,-117.997435,28.4,131,WIFI
14:91:82:80:FE:CD,SETO7821,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:31,9,-88,33.876309,-117.997435,28.4,131,WIFI
F8:A0:97:54:22:50,ATTbneUZ3A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:31,1,-93,33.876309,-117.997435,28.4,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:34,1,-76,33.876310,-117.997435,28.4,131,WIFI
6C:CD:D6:C3:6A:2F,NETGEAR98,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:34,4,-88,33.876310,-117.997435,28.4,131,WIFI
10:0C:6B:DB:CC:3B,Sensa Health BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:34,4,-90,33.876310,-117.997435,28.4,131,WIFI
E4:F7:5B:C0:43:F0,ATTwIv8NuI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:34,5,-90,33.876310,-117.997435,28.4,131,WIFI
2C:EA:DC:C0:2E:69,SpectrumSetup-6B,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:34,6,-53,33.876310,-117.997435,28.4,131,WIFI
1C:B9:C4:7B:B5:63,Recover.Me-3BB560,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:34,7,-88,33.876310,-117.997435,28.4,131,WIFI
E8:D2:FF:B3:21:DE,SpectrumSetup-D8,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:34,1,-75,33.876310,-117.997435,28.6,131,WIFI
10:0C:6B:DB:CC:3B,Sensa Health BP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-3 19:30:34,4,-87,33.876310,-117.997435,28.6,131,WIFI
