WigleWifi-1.4,appRelease=2.53,model=D1-Mini-Pro,release=0.0.0,device=NetDash,display=SSD1306,board=ESP8266,brand=Wemos
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
44:A5:6E:75:27:0B,atshdqtrs,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,4,-92,33.885484,-118.029136,19.7,80,WIFI
D8:38:FC:49:35:69,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-89,33.885484,-118.029136,19.7,80,WIFI
8C:09:F4:0A:4E:B0,MVPWOLFE,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,6,-77,33.885484,-118.029136,19.7,80,WIFI
98:1E:19:3A:0A:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,6,-76,33.885484,-118.029136,19.7,80,WIFI
D8:38:FC:49:35:68,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-88,33.885484,-118.029136,19.7,80,WIFI
D8:38:FC:08:43:28,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,7,-88,33.885484,-118.029136,19.7,80,WIFI
D8:38:FC:48:43:28,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,7,-85,33.885484,-118.029136,19.7,80,WIFI
D8:38:FC:48:43:29,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,7,-89,33.885484,-118.029136,19.7,80,WIFI
78:61:7C:3E:F7:A2,The Mower,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-89,33.885484,-118.029136,19.7,80,WIFI
D8:38:FC:89:35:68,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-89,33.885484,-118.029136,19.7,80,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,8,-80,33.885484,-118.029136,19.7,80,WIFI
7C:DB:98:A1:16:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-84,33.885484,-118.029136,19.7,80,WIFI
34:98:B5:98:73:6A,NETGEAR63,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,9,-86,33.885484,-118.029136,19.7,80,WIFI
00:17:1A:E2:09:E1,Winegard2ghzE209E0,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,9,-90,33.885484,-118.029136,19.7,80,WIFI
D8:38:FC:07:F6:18,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,9,-90,33.885484,-118.029136,19.7,80,WIFI
D8:38:FC:47:F6:18,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,9,-90,33.885484,-118.029136,19.7,80,WIFI
D8:38:FC:87:F6:18,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,9,-87,33.885484,-118.029136,19.7,80,WIFI
CC:F4:11:65:C4:ED,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-89,33.885484,-118.029136,19.7,80,WIFI
FA:92:BF:54:91:0C,126test,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-93,33.885484,-118.029136,19.7,80,WIFI
FE:92:BF:54:91:0C,Inter Eco Trading,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-87,33.885484,-118.029136,19.7,80,WIFI
6C:CD:D6:52:FC:9A,NETGEAR28,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,10,-78,33.885484,-118.029136,19.7,80,WIFI
A8:9A:93:C9:BF:E6,MySpectrumWiFi48-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-87,33.885484,-118.029136,19.7,80,WIFI
02:92:BF:54:91:0C,Walmart,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,1,-88,33.885484,-118.029136,19.7,80,WIFI
E0:1F:2B:DA:EF:80,TMOBILE-EF77,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,11,-79,33.885484,-118.029136,19.7,80,WIFI
8A:D8:1B:BA:E8:F8,RB Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,11,-84,33.885484,-118.029136,19.7,80,WIFI
98:1E:19:2F:A8:BE,MySpectrumWiFib8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,11,-78,33.885484,-118.029136,19.7,80,WIFI
8C:5A:25:6E:69:42,Verizon-6946,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,11,-74,33.885484,-118.029136,19.7,80,WIFI
40:70:09:E1:64:60,Brice,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:31,11,-85,33.885484,-118.029136,19.7,80,WIFI
CC:40:D0:9E:07:DC,NETGEAR61,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-80,33.885456,-118.029114,19.7,80,WIFI
12:E8:A7:81:5D:A4,DIRECT-MBUX 71768,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-83,33.885456,-118.029114,19.7,80,WIFI
A8:9A:93:C9:BF:E6,MySpectrumWiFi48-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-83,33.885456,-118.029114,19.7,80,WIFI
CC:F4:11:65:C4:ED,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-84,33.885456,-118.029114,19.7,80,WIFI
02:92:BF:54:91:0C,Walmart,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-87,33.885456,-118.029114,19.7,80,WIFI
F4:92:BF:54:91:0C,LT,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-87,33.885456,-118.029114,19.7,80,WIFI
FE:92:BF:54:91:0C,Inter Eco Trading,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-88,33.885456,-118.029114,19.7,80,WIFI
84:D8:1B:EA:16:96,AIR SFS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,2,-78,33.885456,-118.029114,19.7,80,WIFI
D0:21:F9:6A:86:C7,LMES,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-92,33.885456,-118.029114,19.7,80,WIFI
A0:04:60:2A:2A:64,NETGEAR62,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,3,-85,33.885456,-118.029114,19.7,80,WIFI
B0:E4:D5:0D:CD:2A,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-80,33.885456,-118.029114,19.7,80,WIFI
54:65:DE:F6:FD:50,Xiamen Sourcing,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-82,33.885456,-118.029114,19.7,80,WIFI
7C:DB:98:7B:2A:C6,divaprd-2g,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,5,-76,33.885456,-118.029114,19.7,80,WIFI
98:1E:19:3A:0A:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,6,-72,33.885456,-118.029114,19.7,80,WIFI
92:CD:B6:5E:01:14,DIRECT-14-HP M477 LaserJet,8C:09:F4:0A:4E:B0,MVPWOLFE,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,6,-83,33.885456,-118.029114,19.7,80,WIFI
10:2C:6B:0C:FB:2E,VAVA_102c6b0cfb2e,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,6,-84,33.885456,-118.029114,19.7,80,WIFI
6C:AE:F6:48:0C:E6,PGROUP,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,6,-87,33.885456,-118.029114,19.7,80,WIFI
34:98:B5:98:73:6A,NETGEAR63,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,9,-81,33.885456,-118.029114,19.7,80,WIFI
7C:DB:98:A1:16:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-87,33.885456,-118.029114,19.7,80,WIFI
D8:38:FC:09:35:69,DWW-BC,[WEP][ESS],2023-3-5 2:59:35,1,-92,33.885456,-118.029114,19.7,80,WIFI
D8:38:FC:49:35:69,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-90,33.885456,-118.029114,19.7,80,WIFI
6C:CD:D6:52:FC:9A,NETGEAR28,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,10,-77,33.885456,-118.029114,19.7,80,WIFI
E0:1F:2B:DA:EF:80,TMOBILE-EF77,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,11,-79,33.885456,-118.029114,19.7,80,WIFI
14:6B:9C:E6:86:90,DIRECT-cc-Pantum M6600 Series,8C:5A:25:6E:69:42,Verizon-6946,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,11,-76,33.885456,-118.029114,19.7,80,WIFI
40:70:09:E1:64:60,Brice,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,11,-87,33.885456,-118.029114,19.7,80,WIFI
84:D8:1B:BA:E8:F8,WeldOn,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,11,-84,33.885456,-118.029114,19.7,80,WIFI
D8:38:FC:09:1F:68,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,11,-88,33.885456,-118.029114,19.7,80,WIFI
D8:38:FC:49:1F:68,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,11,-88,33.885456,-118.029114,19.7,80,WIFI
D8:38:FC:C9:1F:68,DWW-SFS,[WEP][ESS],2023-3-5 2:59:35,11,-90,33.885456,-118.029114,19.7,80,WIFI
D8:38:FC:49:1F:69,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,11,-89,33.885456,-118.029114,19.7,80,WIFI
34:97:F6:20:CE:48,SOCAL,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-83,33.885456,-118.029114,19.7,80,WIFI
D8:EC:5E:3E:FE:6E,ABC,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:35,1,-84,33.885456,-118.029114,19.7,80,WIFI
CC:40:D0:9E:07:DC,NETGEAR61,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-80,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:89:35:68,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-86,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:C9:35:68,DWW-SFS,[WEP][ESS],2023-3-5 2:59:38,1,-89,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:09:35:69,DWW-BC,[WEP][ESS],2023-3-5 2:59:38,1,-89,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:49:35:69,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-88,33.885386,-118.029145,20.1,68,WIFI
B0:E4:D5:0D:CD:2A,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-80,33.885386,-118.029145,20.1,68,WIFI
84:D8:1B:EA:16:96,AIR SFS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,2,-84,33.885386,-118.029145,20.1,68,WIFI
D0:17:C2:E2:C4:98,rjkla,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,4,-87,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:8A:3B:48,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,4,-89,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:CA:3B:48,DWW-SFS,[WEP][ESS],2023-3-5 2:59:38,4,-87,33.885386,-118.029145,20.1,68,WIFI
7C:DB:98:7B:2A:C6,divaprd-2g,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,5,-75,33.885386,-118.029145,20.1,68,WIFI
D8:EC:5E:3E:FE:6E,ABC,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-88,33.885386,-118.029145,20.1,68,WIFI
8C:09:F4:0A:4E:B0,MVPWOLFE,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,6,-74,33.885386,-118.029145,20.1,68,WIFI
98:1E:19:3A:0A:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,6,-73,33.885386,-118.029145,20.1,68,WIFI
10:2C:6B:0C:FB:2E,VAVA_102c6b0cfb2e,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,6,-83,33.885386,-118.029145,20.1,68,WIFI
B8:66:85:CD:4A:E6,MySpectrumWiFie0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,6,-89,33.885386,-118.029145,20.1,68,WIFI
7C:DB:98:A1:16:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-88,33.885386,-118.029145,20.1,68,WIFI
A0:63:91:C8:A2:C0,WCG2GHZ,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,7,-74,33.885386,-118.029145,20.1,68,WIFI
CC:F4:11:65:C4:ED,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-85,33.885386,-118.029145,20.1,68,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,8,-77,33.885386,-118.029145,20.1,68,WIFI
D0:21:F9:6A:86:C7,LMES,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-86,33.885386,-118.029145,20.1,68,WIFI
A8:9A:93:C9:BF:E6,MySpectrumWiFi48-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-81,33.885386,-118.029145,20.1,68,WIFI
10:0C:6B:50:D9:56,LMES,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,9,-76,33.885386,-118.029145,20.1,68,WIFI
44:A5:6E:7A:22:33,NETGEAR14,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,10,-85,33.885386,-118.029145,20.1,68,WIFI
00:7F:28:AA:0D:29,QHYRK,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,11,-78,33.885386,-118.029145,20.1,68,WIFI
E0:1F:2B:DA:EF:80,TMOBILE-EF77,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,11,-77,33.885386,-118.029145,20.1,68,WIFI
8A:D8:1B:BA:E8:F8,RB Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,11,-85,33.885386,-118.029145,20.1,68,WIFI
12:E8:A7:72:7A:9B,u81,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,11,-86,33.885386,-118.029145,20.1,68,WIFI
14:6B:9C:E6:86:90,DIRECT-cc-Pantum M6600 Series,D8:38:FC:09:35:68,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-85,33.885386,-118.029145,20.1,68,WIFI
CC:40:D0:9E:07:DC,NETGEAR61,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-76,33.885386,-118.029145,20.1,68,WIFI
7C:DB:98:A1:16:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-86,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:49:35:68,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-91,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:89:35:68,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-89,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:C9:35:68,DWW-SFS,[WEP][ESS],2023-3-5 2:59:38,1,-89,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:09:35:69,DWW-BC,[WEP][ESS],2023-3-5 2:59:38,1,-88,33.885386,-118.029145,20.1,68,WIFI
D8:EC:5E:3E:FE:6E,ABC,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-82,33.885386,-118.029145,20.1,68,WIFI
84:D8:1B:EA:16:96,AIR SFS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,2,-87,33.885386,-118.029145,20.1,68,WIFI
D0:17:C2:E2:C4:98,rjkla,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,4,-83,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:8A:3B:48,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,4,-91,33.885386,-118.029145,20.1,68,WIFI
D8:38:FC:4A:3B:49,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,4,-87,33.885386,-118.029145,20.1,68,WIFI
CC:F4:11:65:C4:ED,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-81,33.885386,-118.029145,20.1,68,WIFI
10:2C:6B:0C:FB:2E,VAVA_102c6b0cfb2e,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,6,-79,33.885386,-118.029145,20.1,68,WIFI
98:1E:19:3A:0A:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,6,-77,33.885386,-118.029145,20.1,68,WIFI
8C:09:F4:0A:4E:B0,MVPWOLFE,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,6,-79,33.885386,-118.029145,20.1,68,WIFI
A8:9A:93:C9:BF:E6,MySpectrumWiFi48-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-86,33.885386,-118.029145,20.1,68,WIFI
98:1E:19:53:29:76,SEEDUSA-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-93,33.885386,-118.029145,20.1,68,WIFI
A0:63:91:C8:A2:C0,WCG2GHZ,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,7,-74,33.885386,-118.029145,20.1,68,WIFI
34:97:F6:20:CE:48,SOCAL,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-83,33.885386,-118.029145,20.1,68,WIFI
1C:B9:C4:7B:D5:93,Recover.Me-3BD590,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,8,-81,33.885386,-118.029145,20.1,68,WIFI
34:98:B5:98:73:6A,NETGEAR63,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,9,-78,33.885386,-118.029145,20.1,68,WIFI
10:0C:6B:50:D9:56,LMES,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,9,-84,33.885386,-118.029145,20.1,68,WIFI
E0:1F:2B:DA:EF:80,TMOBILE-EF77,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,11,-75,33.885386,-118.029145,20.1,68,WIFI
8A:D8:1B:BA:E8:F8,RB Guest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,11,-83,33.885386,-118.029145,20.1,68,WIFI
C8:B4:22:23:DD:F5,libertyrebar2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,11,-88,33.885386,-118.029145,20.1,68,WIFI
D0:21:F9:4F:CB:05,Desai & Associates, Inc.,D8:38:FC:49:35:69,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:38,1,-84,33.885386,-118.029145,20.1,68,WIFI
CC:40:D0:9E:07:DC,NETGEAR61,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-80,33.885265,-118.029138,20.1,68,WIFI
B0:E4:D5:0D:CD:2A,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-79,33.885265,-118.029138,20.1,68,WIFI
A8:9A:93:C9:BF:E6,MySpectrumWiFi48-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-83,33.885265,-118.029138,20.1,68,WIFI
CC:F4:11:65:C4:ED,WCGWIFI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-84,33.885265,-118.029138,20.1,68,WIFI
7C:DB:98:A1:16:A1,MySpectrumWiFiA3-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-79,33.885265,-118.029138,20.1,68,WIFI
84:D8:1B:EA:16:96,AIR SFS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,2,-73,33.885265,-118.029138,20.1,68,WIFI
98:1E:19:53:29:76,SEEDUSA-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-88,33.885265,-118.029138,20.1,68,WIFI
A0:04:60:2A:2A:64,NETGEAR62,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,3,-75,33.885265,-118.029138,20.1,68,WIFI
D0:17:C2:E2:C4:98,rjkla,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,4,-83,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:08:5C:F9,DWW-BC,[WEP][ESS],2023-3-5 2:59:45,4,-91,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:48:5C:F9,DWW-Guest-Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,4,-91,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:8A:3B:48,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,4,-93,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:CA:3B:48,DWW-SFS,[WEP][ESS],2023-3-5 2:59:45,4,-85,33.885265,-118.029138,20.1,68,WIFI
34:97:F6:20:CE:48,SOCAL,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,1,-89,33.885265,-118.029138,20.1,68,WIFI
7C:DB:98:7B:2A:C6,divaprd-2g,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,5,-71,33.885265,-118.029138,20.1,68,WIFI
48:F8:B3:D5:F7:CB,LinksysMHK,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,5,-88,33.885265,-118.029138,20.1,68,WIFI
4A:F8:B3:D5:F7:CC,LinksysMHK-guest,[ESS],2023-3-5 2:59:45,5,-87,33.885265,-118.029138,20.1,68,WIFI
98:1E:19:3A:0A:2E,MySpectrumWiFi28-2G,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,6,-79,33.885265,-118.029138,20.1,68,WIFI
8C:09:F4:0A:4E:B0,MVPWOLFE,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,6,-81,33.885265,-118.029138,20.1,68,WIFI
10:2C:6B:0C:FB:2E,VAVA_102c6b0cfb2e,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,6,-88,33.885265,-118.029138,20.1,68,WIFI
A0:63:91:C8:A2:C0,WCG2GHZ,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,7,-73,33.885265,-118.029138,20.1,68,WIFI
34:98:B5:98:73:6A,NETGEAR63,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,9,-86,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:07:F6:18,DWW-2.4,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,9,-84,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:47:F6:18,DWW-BC2,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,9,-87,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:87:F6:18,DWW-SDI,[WPA2-PSK-CCMP+TKIP][ESS],2023-3-5 2:59:45,9,-88,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:C7:F6:18,DWW-SFS,[WEP][ESS],2023-3-5 2:59:45,9,-86,33.885265,-118.029138,20.1,68,WIFI
D8:38:FC:07:F6:19,DWW-BC,[WEP][ESS],2023-3-5 2:59:45,9,-86,33.885265,-118.029138,20.1,68,WIFI
