Timestamp,src_ip,src_data,geo_info,is_tor_relay,input_channel
2023-03-18 00:49:22.1679100562,66.75.177.4,"{'generic_data': '0033.85905,-118.01498,03/18/23-00:49:14'}","{'loc': '34.0298,-118.3528', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-301.socal.rr.com', 'timezone': 'America/Los_Angeles', 'ip': '66.75.177.4', 'org': 'AS20001 Charter Communications Inc', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:49:39.1679100579,66.75.177.5,"{'generic_data': 'AUTO,-65,Spectrum Free Trial'}","{'loc': '34.0298,-118.3528', 'org': 'AS20001 Charter Communications Inc', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-302.socal.rr.com', 'ip': '66.75.177.5', 'timezone': 'America/Los_Angeles', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:09:33.1679098173,208.69.34.75,{},"{'loc': '51.5085,-0.1257', 'city': 'London', 'country': 'GB', 'region': 'England', 'hostname': 'm61.lon.opendns.com', 'timezone': 'Europe/London', 'ip': '208.69.34.75', 'org': 'AS36692 Cisco OpenDNS, LLC', 'postal': 'EC1A', 'asn': {'route': '208.69.34.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
2023-03-18 00:48:23.1679100503,66.75.177.15,"{'generic_data': '0033.85909,-118.01653,03/18/23-00:48:15'}","{'loc': '34.0298,-118.3528', 'org': 'AS20001 Charter Communications Inc', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-312.socal.rr.com', 'ip': '66.75.177.15', 'timezone': 'America/Los_Angeles', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:19:18.1679098758,173.194.103.12,"{'generic_data': 'AUTO,-66,Transatlantic'}","{'loc': '41.2616,-95.8251', 'org': 'AS15169 Google LLC', 'city': 'Council Bluffs', 'ip': '173.194.103.12', 'region': 'Iowa', 'country': 'US', 'timezone': 'America/Chicago', 'postal': '51503', 'asn': {'route': '173.194.96.0/21', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:19:17.1679098757,74.125.42.132,"{'generic_data': '0033.87803,-118.02897,03/18/23-00:19:08'}","{'loc': '33.7490,-84.3880', 'city': 'Atlanta', 'ip': '74.125.42.132', 'region': 'Georgia', 'timezone': 'America/New_York', 'country': 'US', 'org': 'AS15169 Google LLC', 'postal': '30302', 'asn': {'route': '74.125.0.0/16', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:09:05.1679098145,204.194.237.67,"{'generic_data': '0033.88781,-118.02952,03/18/23-00:08:47'}","{'loc': '34.0522,-118.2437', 'org': 'AS36692 Cisco OpenDNS, LLC', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'm27.lax.opendns.com', 'ip': '204.194.237.67', 'timezone': 'America/Los_Angeles', 'postal': '90009', 'asn': {'route': '204.194.237.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
2023-03-18 00:48:23.1679100503,66.75.177.13,"{'generic_data': '0033.85909,-118.01653,03/18/23-00:48:15'}","{'loc': '34.0298,-118.3528', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-310.socal.rr.com', 'timezone': 'America/Los_Angeles', 'ip': '66.75.177.13', 'org': 'AS20001 Charter Communications Inc', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:10:25.1679098225,204.194.237.67,"{'generic_data': 'WPA2,-64,Starbucks WiFi'}","{'loc': '34.0522,-118.2437', 'org': 'AS36692 Cisco OpenDNS, LLC', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'm27.lax.opendns.com', 'ip': '204.194.237.67', 'timezone': 'America/Los_Angeles', 'postal': '90009', 'asn': {'route': '204.194.237.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
2023-03-18 00:41:20.1679100080,124.243.17.120,"{'generic_data': '0033.85992,-118.02848,03/18/23-00:41:07'}","{'loc': '37.5660,126.9784', 'org': 'AS9842 Lotte Data Communication Company', 'city': 'Seoul', 'ip': '124.243.17.120', 'region': 'Seoul', 'country': 'KR', 'timezone': 'Asia/Seoul', 'postal': '03141', 'asn': {'route': '124.243.16.0/20', 'type': 'isp', 'asn': 'AS9842', 'domain': 'lotte.net', 'name': 'Lotte Data Communication Company'}}",False,DNS
2023-03-18 00:34:31.1679099671,74.125.183.136,"{'generic_data': '0033.86777,-118.02856,00/00/00-00:34:19'}","{'loc': '41.2616,-95.8251', 'org': 'AS15169 Google LLC', 'city': 'Council Bluffs', 'ip': '74.125.183.136', 'region': 'Iowa', 'country': 'US', 'timezone': 'America/Chicago', 'postal': '51503', 'asn': {'route': '74.125.176.0/20', 'type': 'hosting', 'asn': 'AS15169', 'domain': 'google.com', 'name': 'Google LLC'}}",False,DNS
2023-03-18 00:49:22.1679100562,66.75.177.11,"{'generic_data': '0033.85905,-118.01498,03/18/23-00:49:14'}","{'loc': '34.0298,-118.3528', 'org': 'AS20001 Charter Communications Inc', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-308.socal.rr.com', 'ip': '66.75.177.11', 'timezone': 'America/Los_Angeles', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:50:33.1679100633,66.75.177.6,"{'generic_data': '0033.85905,-118.01268,03/18/23-00:50:26'}","{'loc': '34.0298,-118.3528', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'lsaica-dns-cac-303.socal.rr.com', 'timezone': 'America/Los_Angeles', 'ip': '66.75.177.6', 'org': 'AS20001 Charter Communications Inc', 'postal': '90016', 'asn': {'route': '66.75.0.0/16', 'type': 'isp', 'asn': 'AS20001', 'domain': 'charter.com', 'name': 'Charter Communications Inc'}}",False,DNS
2023-03-18 00:09:53.1679098193,208.69.34.64,"{'generic_data': 'NONE,-69,Starbucks WiFi'}","{'loc': '51.5085,-0.1257', 'org': 'AS36692 Cisco OpenDNS, LLC', 'city': 'London', 'country': 'GB', 'region': 'England', 'hostname': 'm17.lon.opendns.com', 'ip': '208.69.34.64', 'timezone': 'Europe/London', 'postal': 'EC1A', 'asn': {'route': '208.69.34.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
2023-03-18 00:09:32.1679098172,204.194.237.67,"{'generic_data': 'WPA2,-69,Starbucks WiFi'}","{'loc': '34.0522,-118.2437', 'city': 'Los Angeles', 'country': 'US', 'region': 'California', 'hostname': 'm27.lax.opendns.com', 'timezone': 'America/Los_Angeles', 'ip': '204.194.237.67', 'org': 'AS36692 Cisco OpenDNS, LLC', 'postal': '90009', 'asn': {'route': '204.194.237.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
2023-03-18 00:09:52.1679098192,208.69.34.64,"{'generic_data': 'NONE,-69,Starbucks WiFi'}","{'loc': '51.5085,-0.1257', 'city': 'London', 'country': 'GB', 'region': 'England', 'hostname': 'm17.lon.opendns.com', 'timezone': 'Europe/London', 'ip': '208.69.34.64', 'org': 'AS36692 Cisco OpenDNS, LLC', 'postal': 'EC1A', 'asn': {'route': '208.69.34.0/24', 'type': 'isp', 'asn': 'AS36692', 'domain': 'opendns.com', 'name': 'Cisco OpenDNS, LLC'}}",False,DNS
